xb,yb,zb
1.0,0.05882352941176477,1.0
1.0,0.1176470588235296,1.0
1.0,0.1764705882352943,1.0
1.0,0.235294117647059,1.0
1.0,0.2941176470588239,1.0
1.0,0.3529411764705889,1.0
1.0,0.4117647058823538,1.0
1.0,0.4705882352941187,1.0
1.0,0.5294117647058832,1.0
1.0,0.5882352941176479,1.0
1.0,0.6470588235294124,1.0
1.0,0.7058823529411768,1.0
1.0,0.7647058823529413,1.0
1.0,0.823529411764706,1.0
1.0,0.8823529411764703,1.0
1.0,0.941176470588235,1.0
0.05882352941176477,1.0,0.0
0.1176470588235296,1.0,0.0
0.1764705882352943,1.0,0.0
0.235294117647059,1.0,0.0
0.2941176470588239,1.0,0.0
0.3529411764705889,1.0,0.0
0.4117647058823538,1.0,0.0
0.4705882352941187,1.0,0.0
0.5294117647058832,1.0,0.0
0.5882352941176479,1.0,0.0
0.6470588235294124,1.0,0.0
0.7058823529411768,1.0,0.0
0.7647058823529413,1.0,0.0
0.823529411764706,1.0,0.0
0.8823529411764703,1.0,0.0
0.941176470588235,1.0,0.0
1.0,1.0,0.05882352941176477
1.0,1.0,0.1176470588235296
1.0,1.0,0.1764705882352943
1.0,1.0,0.235294117647059
1.0,1.0,0.2941176470588239
1.0,1.0,0.3529411764705889
1.0,1.0,0.4117647058823538
1.0,1.0,0.4705882352941187
1.0,1.0,0.5294117647058832
1.0,1.0,0.5882352941176479
1.0,1.0,0.6470588235294124
1.0,1.0,0.7058823529411768
1.0,1.0,0.7647058823529413
1.0,1.0,0.823529411764706
1.0,1.0,0.8823529411764703
1.0,1.0,0.941176470588235
1.0,0.05882352941176477,0.0
1.0,0.1176470588235296,0.0
1.0,0.1764705882352943,0.0
1.0,0.235294117647059,0.0
1.0,0.2941176470588239,0.0
1.0,0.3529411764705889,0.0
1.0,0.4117647058823538,0.0
1.0,0.4705882352941187,0.0
1.0,0.5294117647058832,0.0
1.0,0.5882352941176479,0.0
1.0,0.6470588235294124,0.0
1.0,0.7058823529411768,0.0
1.0,0.7647058823529413,0.0
1.0,0.823529411764706,0.0
1.0,0.8823529411764703,0.0
1.0,0.941176470588235,0.0
0.4993147673772869,0.02616797812147195,0.0
0.4972609476841366,0.0522642316338268,0.0
0.4938441702975688,0.07821723252011552,0.0
0.4890738003669028,0.1039558454088798,0.0
0.4829629131445341,0.1294095225512606,0.0
0.4755282581475767,0.1545084971874739,0.0
0.4667902132486008,0.1791839747726504,0.0
0.4567727288213003,0.2033683215379004,0.0
0.4455032620941838,0.2269952498697737,0.0
0.4330127018922192,0.2500000000000003,0.0
0.4193352839727119,0.2723195175075138,0.0
0.4045084971874736,0.2938926261462367,0.0
0.3885729807284853,0.3146601955249189,0.0
0.371572412738697,0.3345653031794292,0.0
0.3535533905932737,0.3535533905932738,0.0
0.334565303179429,0.3715724127386972,0.0
0.3146601955249186,0.3885729807284856,0.0
0.2938926261462364,0.4045084971874738,0.0
0.2723195175075133,0.4193352839727121,0.0
0.2499999999999998,0.4330127018922195,0.0
0.2269952498697732,0.445503262094184,0.0
0.2033683215378999,0.4567727288213005,0.0
0.17918397477265,0.4667902132486009,0.0
0.1545084971874736,0.4755282581475768,0.0
0.1294095225512603,0.4829629131445342,0.0
0.1039558454088796,0.4890738003669028,0.0
0.07821723252011535,0.4938441702975689,0.0
0.05226423163382684,0.4972609476841366,0.0
0.02616797812147198,0.4993147673772869,0.0
0.0,0.02275540058460569,0.7268080715661213
0.0,0.7236842105263157,0.02279014220485362
0.0,0.2003254429503123,0.483393333469773
0.0,0.4804400687724608,0.1986078881446233
0.0,0.379007067735655,0.3596642778156416
0.0,0.2951872305194492,0.4313388752338286
0.0,0.4450752858920701,0.2725516955488855
0.0,0.6090769699432275,0.9492236180779232
0.0,0.9537985219828575,0.563102538645531
0.0,0.4426962715196897,0.9533760642708484
0.0,0.9502927705900436,0.3828670179849157
0.0,0.5086321759197285,0.1200431360886048
0.0,0.1247080758599201,0.5099780476344226
0.0,0.02564820657066011,0.8053421554495809
0.0,0.8015599722172789,0.02211230744820328
0.0,0.644951295373035,0.02358654423909049
0.0,0.0228509872052547,0.6448100333399546
0.0,0.2641449799580842,0.9449631239401144
0.0,0.9515301719501905,0.7338561391050513
0.0,0.9516671097710998,0.2019104758408957
0.0,0.881578947368421,0.02289530396819037
0.0,0.02655808078308856,0.8828449616544347
0.0,0.3393613185811581,0.3972081560846379
0.0,0.4134956283690832,0.3172490226626412
0.0,0.2468893307218453,0.4602938666042041
0.0,0.7939453485007613,0.9493595731701583
0.0,0.0681997480928151,0.5180285170628185
0.0,0.5170673714302004,0.06760541760323491
0.0,0.5925814624302659,0.02276285934934397
0.0,0.02279014220485362,0.5921052631578948
0.0,0.1476365359627538,0.9571561033938597
0.0,0.9530889236401882,0.8558463169055017
0.0,0.9342105263157896,0.02427090368806677
0.0,0.02344499534182074,0.9332223045267926
0.0,0.02068589482592333,0.5395075062904364
0.0,0.5391390034267423,0.02051688524145601
0.0,0.9117426580221597,0.9421637795123684
0.0,0.9527992159048946,0.09428114614862595
0.0,0.9528443037850987,0.1454688381281577
0.0,0.9074185553721494,0.1712629406196526
0.0,0.9039798161766854,0.2230591681330271
0.0,0.8599079639379714,0.1870633708735043
0.0,0.8572992283795613,0.2401551572642399
0.0,0.8207152026247948,0.2122853197660077
0.0,0.8155147429795315,0.2569208967940456
0.0,0.7816461855511978,0.233122571896991
0.0,0.7749896367246981,0.2737077586934808
0.0,0.7425491471016081,0.2509743035395905
0.0,0.7357871286151083,0.2896586092756495
0.0,0.7034168271807087,0.2653559720183382
0.0,0.6974448116093057,0.3058286506505147
0.0,0.7302303359376077,0.3303887601596358
0.0,0.6916867771809176,0.3462889539005237
0.0,0.7248283056544598,0.3719678036203041
0.0,0.68535746998592,0.3882542464943747
0.0,0.7192879456982182,0.4142373936197405
0.0,0.6795346105783444,0.4299926312584351
0.0,0.6462705332553855,0.4042557495334309
0.0,0.6396664323724911,0.4456766605913374
0.0,0.6730682844590556,0.4718950304357065
0.0,0.6331739187465322,0.4871736516429299
0.0,0.666632738833906,0.5148015936510626
0.0,0.6243786726617303,0.5308754395200883
0.0,0.6598897260724313,0.5592320083897895
0.0,0.6175012911181241,0.5749776138451832
0.0,0.5818408484443971,0.5469303207417395
0.0,0.5752806415444514,0.59035256873291
0.0,0.5409537977465386,0.5625528907847542
0.0,0.5338427393973365,0.605224063131546
0.0,0.6526802293564886,0.6047409786652882
0.0,0.5013554661331232,0.5796872019076185
0.0,0.4933933408668847,0.6200860692251597
0.0,0.4608301274926829,0.5934792041009558
0.0,0.4533063109610772,0.6341247392131746
0.0,0.4219423138692223,0.6094038505835022
0.0,0.4141865520900315,0.6486683866451401
0.0,0.3824614530590467,0.6224180795467894
0.0,0.3750762858557304,0.6623319893972931
0.0,0.344097762118321,0.6363193546389185
0.0,0.3368376160960734,0.676318896950539
0.0,0.3060928618364251,0.6504870290516516
0.0,0.4857532835550566,0.6620758196692018
0.0,0.2986960646711333,0.6913744871070431
0.0,0.268565480531571,0.6647366474940948
0.0,0.2610305541896642,0.7048453921468096
0.0,0.6079548664186599,0.4193168903407463
0.0,0.2317799002867918,0.6787551736333547
0.0,0.2246363400313308,0.7165345406207587
0.0,0.5052219094577823,0.5371831855323891
0.0,0.7090298755904574,0.2241789056337774
0.0,0.6677409281822291,0.2807677911720389
0.0,0.3285511664028687,0.720239703884997
0.0,0.1961847750414165,0.6918449015430201
0.0,0.1891995185776348,0.7288020812355496
0.0,0.2022232947269584,0.6553078600611313
0.0,0.6967703682378812,0.58770201777962
0.0,0.689221744222098,0.6356151539386443
0.0,0.3906320864719488,0.5865184298311628
0.0,0.7819627867716279,0.1872286601710099
0.0,0.2749438534898659,0.6257763411322619
0.0,0.1681467943390204,0.6691568145386838
0.0,0.2162293839971595,0.7534554964545924
0.0,0.1815779784224637,0.7663999059416821
0.0,0.7356438463895363,0.6170022990171762
0.0,0.7280134586714274,0.6663619476366649
0.0,0.6812945410821781,0.6840885117575521
0.0,0.7204085074307801,0.7164658852418262
0.0,0.6720128626586179,0.7346946567722847
0.0,0.1746246783797675,0.6343039633429632
0.0,0.7084054353297577,0.4965259459078063
0.0,0.8039181643563684,0.3016667945704091
0.0,0.4090802704157231,0.6927207962534612
0.0,0.1540799220578753,0.7414197903264832
0.0,0.1466381372121352,0.7776260083260179
0.0,0.1422790948552408,0.6471483436908744
0.0,0.7597211635546276,0.3979023777710283
0.0,0.1746316010755252,0.8032856364906567
0.0,0.1382655135639936,0.8147941435535733
0.0,0.7753104032085514,0.648271573803787
0.0,0.7826385242496184,0.5974506265376229
0.0,0.7122871635702261,0.7675006679579814
0.0,0.1479808569744373,0.6135494951321216
0.0,0.1781378154209532,0.6016218053118191
0.0,0.613719831445304,0.3801119020462119
0.0,0.577877377416729,0.3939754108567993
0.0,0.5830130362283638,0.357062809060837
0.0,0.5490995354912975,0.3705577776689542
0.0,0.5540100386849528,0.3343949338582394
0.0,0.5434152612501852,0.4066540119098725
0.0,0.5156234102751098,0.3838026282768661
0.0,0.5095144683684223,0.4187935122367555
0.0,0.8689649062957971,0.1404035863868388
0.0,0.4827788128676646,0.3965909560334904
0.0,0.4769624038933796,0.4306077196478503
0.0,0.7581774617642402,0.7489463720611594
0.0,0.1185791828081532,0.6249864756560811
0.0,0.1107561674733016,0.6561039517953255
0.0,0.6635660134061834,0.7857174549968825
0.0,0.6234699204617661,0.752765374194303
0.0,0.1200963051049365,0.753159176251752
0.0,0.6147673391993063,0.8032239449903844
0.0,0.5756034261143035,0.7703813936981465
0.0,0.5666422213225142,0.8208520106466424
0.0,0.5275939136305765,0.7881166935167421
0.0,0.1225932848972444,0.5948017741842789
0.0,0.4884780271009131,0.3628387721810311
0.0,0.8217973998092194,0.6291054029221461
0.0,0.450846753494542,0.409063855598525
0.0,0.4451801085060814,0.4422387040976101
0.0,0.7027851417808013,0.8172629827002665
0.0,0.5368005338229468,0.4419771765258249
0.0,0.5675790160179361,0.6342922933177694
0.0,0.4193545953910114,0.421375136492238
0.0,0.4133647813875231,0.4541374209888057
0.0,0.1662179298283296,0.8409873565921444
0.0,0.2057334459929362,0.8293855726671526
0.0,0.1285690286768595,0.8530431826625076
0.0,0.4397177386622256,0.4756608396652163
0.0,0.4076543685771668,0.4870465901719665
0.0,0.3818216664608129,0.4656324973634334
0.0,0.3759146518729348,0.4980742137652548
0.0,0.09550064451596549,0.6051592663517631
0.0,0.5184620832337001,0.8383540723711301
0.0,0.4797716545707373,0.8052359747292679
0.0,0.8276649467061824,0.5764013321144725
0.0,0.5871518396200031,0.32110959642742
0.0,0.559297950044569,0.2994477487147583
0.0,0.3510782748516967,0.4766111280584147
0.0,0.3448463617607392,0.5087357945004934
0.0,0.3204688585011085,0.4876166333634391
0.0,0.3142698620838191,0.5192412202969675
0.0,0.5902958240599951,0.2872554656728186
0.0,0.5635729407669423,0.2659492919455729
0.0,0.5994663489960413,0.2533564244328521
0.0,0.56782078135878,0.2320548276216991
0.0,0.5984184828240221,0.2192040599601505
0.0,0.5722629614637954,0.2001836136174269
0.0,0.601665702066914,0.1873738356655352
0.0,0.5763846761343354,0.1688808240127463
0.0,0.6048996145183428,0.1563820698844973
0.0,0.5804205051181586,0.1384990338955899
0.0,0.6085441637203274,0.1259503183052277
0.0,0.6329745481961303,0.1441650034559155
0.0,0.6361707468499453,0.1135996527496844
0.0,0.6611366772520003,0.1318459505631706
0.0,0.6643807742243144,0.1012475054696214
0.0,0.6895949363031536,0.1193908435602034
0.0,0.5846854728710245,0.1085002839710461
0.0,0.5358662416480563,0.2766492274473585
0.0,0.6930764133370158,0.08816764042400976
0.0,0.7191285551244289,0.1062995859805371
0.0,0.7153491113896262,0.1390868001127179
0.0,0.8946790002214591,0.2730440261912057
0.0,0.5472286859924239,0.181635050056471
0.0,0.7456281358053595,0.1257550058855588
0.0,0.74912564298862,0.0925309661425574
0.0,0.7761559577438055,0.1119836642896221
0.0,0.1002221517178729,0.576444651105454
0.0,0.09953093010723814,0.825073339464873
0.0,0.1259662855646821,0.5652332527307706
0.0,0.6265765463768501,0.2033501472068189
0.0,0.4340184764662545,0.5098651954721596
0.0,0.6400466353716554,0.08337006783590317
0.0,0.1957288785156301,0.8701245536868332
0.0,0.2383896467104676,0.8586556953589448
0.0,0.0916208481319325,0.8634609404237997
0.0,0.7896748776229108,0.5462026224509892
0.0,0.8358631417288394,0.5252471679645364
0.0,0.7917771939460176,0.5001957065728109
0.0,0.8332561340309717,0.4708094196733991
0.0,0.488719611064246,0.7564375258314971
0.0,0.441401056761448,0.7734249060104711
0.0,0.4327855504415771,0.8215098042611044
0.0,0.3947330557884818,0.7899941926082787
0.0,0.386479104161111,0.8376153314440705
0.0,0.3492892739071203,0.8062252967450558
0.0,0.3424864370553372,0.8540257468227381
0.0,0.2907188409288999,0.498564709696552
0.0,0.2841397839700424,0.5293938260577407
0.0,0.3064308724136449,0.5515639143800803
0.0,0.261035130101007,0.509218044338458
0.0,0.2542702718028418,0.5398256092801367
0.0,0.1278809677779028,0.720342900850494
0.0,0.09570852291611423,0.7328219796618508
0.0,0.08845468001697171,0.7632260157111854
0.0,0.8161700728418708,0.6807242920029193
0.0,0.8616465506047041,0.6624916766874148
0.0,0.8578464551553108,0.7153237237672372
0.0,0.4261379256847833,0.3887300664060854
0.0,0.7790594331901592,0.07878670946179248
0.0,0.8066455134133617,0.0980069987087836
0.0,0.2484980331310894,0.8141845264525015
0.0,0.6571543912403285,0.1638100609669085
0.0,0.07384475720149758,0.586808033263784
0.0,0.07021801826084345,0.6158498052462398
0.0,0.5845315844233211,0.7210943355852681
0.0,0.557707662704216,0.8716446882580003
0.0,0.5577042622537288,0.1205572830312662
0.0,0.561255646049042,0.09258094044534827
0.0,0.5874989833968077,0.08027767864020914
0.0,0.5619875676903788,0.06287367798426172
0.0,0.2313960369685185,0.5207019661144374
0.0,0.2240625846644744,0.5514169746996276
0.0,0.2023300973680549,0.5314428343727458
0.0,0.2484388096138782,0.5711520602444888
0.0,0.3775253823111732,0.8855985854314745
0.0,0.104675041371628,0.548058540409573
0.0,0.06482379615359314,0.8378152733736537
0.0,0.3591297866674628,0.4434390675328078
0.0,0.3976048045337208,0.4002076951806249
0.0,0.807060097910228,0.1354925141172494
0.0,0.5089248409067393,0.8892999154164608
0.0,0.7492874464671416,0.05802301482959863
0.0,0.8803390011656846,0.504107105319168
0.0,0.8883135294645262,0.4535535319400785
0.0,0.8447951950080659,0.416776753085884
0.0,0.3301890628804017,0.9027124042359179
0.0,0.0645780664138807,0.7427854611865735
0.0,0.0702060413843068,0.7103778141721975
0.0,0.05677239549356397,0.7727257572321677
0.0,0.6185512457811319,0.3074435982808162
0.0,0.4647196012632751,0.4961214899820726
0.0,0.3694351487581868,0.5300558756010672
0.0,0.1962951871698434,0.5596897723999172
0.0,0.1748938643044785,0.5405448209735233
0.0,0.1237003850277307,0.8897322670022572
0.0,0.08409270231708382,0.9081481378439816
0.0,0.7534830492812024,0.4410119986822953
0.0,0.7440111427569758,0.1609953866768018
0.0,0.7099808096246745,0.1734015736764637
0.0,0.5550375161106789,0.9206144742361355
0.0,0.8099531723023384,0.06651412719215233
0.0,0.8371391046990018,0.08424765718938511
0.0,0.8401723057551584,0.05029463512890708
0.0,0.869058237488495,0.0678663494458406
0.0,0.1791586791005582,0.5109881762552383
0.0,0.4657668966064411,0.5273283529782896
0.0,0.4332410990751223,0.5413245352391651
0.0,0.5351909670606239,0.1053295101076456
0.0,0.2992190389902944,0.4619120970669142
0.0,0.446854390427137,0.7248418045448634
0.0,0.3017875863220145,0.8208963185005742
0.0,0.3152258994590824,0.7713769959943342
0.0,0.7335566018913801,0.1941934086599956
0.0,0.678056405655227,0.1973954203266249
0.0,0.9088072930969184,0.1173835211833233
0.0,0.1513830790901762,0.5247588854514817
0.0,0.2049056980878272,0.952772757627667
0.0,0.9302729364062992,0.4862450935629338
0.0,0.2346997197122026,0.4896036635309402
0.0,0.2257277106642895,0.9044764004401673
0.0,0.3655125200207002,0.9358349247026445
0.0,0.0971200609009545,0.9565559006370297
0.0,0.2377287734997712,0.6414974640668937
0.0,0.1612943144691893,0.7060494545286753
0.0,0.3315565087250899,0.4547938728298149
0.0,0.4566965474045013,0.3762237379965693
0.0,0.4624478541820945,0.3433295939199634
0.0,0.4915699105602527,0.3310695836983348
0.0,0.4695114163636389,0.3106076343731602
0.0,0.4954121113564302,0.3004740857292877
0.0,0.4350327224534408,0.3562183555695893
0.0,0.8222504118835692,0.1705648496376018
0.0,0.3894587578916067,0.4318744714913938
0.0,0.1679764224208126,0.569366285132417
0.0,0.5903663197042255,0.05273927784880496
0.0,0.9464699648458313,0.2563145762578986
0.0,0.9310185159504156,0.3063887471054829
0.0,0.8770535222869973,0.3218418591986623
0.0,0.6749743149052001,0.2402098120312534
0.0,0.6399235414512173,0.2563350761426461
0.0,0.1307036103294562,0.6848356384356856
0.0,0.09634747731709055,0.6847208045883205
0.0,0.08163014510065499,0.6605205012621732
0.0,0.524216116113958,0.3107316231493917
0.0,0.499122933601734,0.2675415668467351
0.0,0.5368577516220594,0.246177861633246
0.0,0.5092887477296961,0.2319948037797739
0.0,0.5366405494043581,0.2134118757399787
0.0,0.5218368720410308,0.1882422031375107
0.0,0.5253910621425855,0.1622246675918742
0.0,0.5534059832932733,0.1504675681114773
0.0,0.268045739687491,0.891284550471049
0.0,0.08025016530188174,0.7935341122286665
0.0,0.352226040267361,0.5987353019085906
0.0,0.3139180617564623,0.6131456006786232
0.0,0.2827331123684275,0.5881637403549032
0.0,0.8711522880081886,0.1003758415168752
0.0,0.7211571891777202,0.07502570242819798
0.0,0.694656678952451,0.0587755218988353
0.0,0.6678960029959748,0.07099983479476951
0.0,0.669846907970254,0.04231498531464339
0.0,0.643319792259127,0.05402859916269035
0.0,0.6186134699275515,0.03884917862487933
0.0,0.5468407524143101,0.5208961727191229
0.0,0.5177522200308591,0.4986864849990537
0.0,0.5884593140704303,0.5042574759169053
0.0,0.6153830115487315,0.06737848459393456
0.0,0.6511429608300976,0.3639585487069482
0.0,0.6549980557354724,0.319850328958884
0.0,0.09621480829543999,0.5136777973192704
0.0,0.2074497932545868,0.6208259405337078
0.0,0.3587531667998926,0.7566257576260758
0.0,0.4031103563018701,0.739987994941097
0.0,0.4965505180636667,0.1771454327170209
0.0,0.5362688175169066,0.7390587699245379
0.0,0.5460491051619026,0.6893325716566122
0.0,0.6120548356264153,0.09651274768266752
0.0,0.5990087876731482,0.461347560542451
0.0,0.2889654780075368,0.7355019511343124
0.0,0.7842398375840897,0.04548083282277399
0.0,0.753928733664526,0.02736023078290445
0.0,0.6327105888044395,0.7033092635592582
0.0,0.4774534072446161,0.2235723341792051
0.0,0.4608474831145803,0.2488644260246013
0.0,0.3591776491862498,0.3783523042634297
0.0,0.3671933376320192,0.407959741292114
0.0,0.3960405194294195,0.3390880877614215
0.0,0.2722411601050804,0.4473876308605439
0.0,0.3170907440186234,0.4134688033652898
0.0,0.4294609136375747,0.2951420273873889
0.0,0.4951152647070903,0.7089900992589616
0.0,0.07898008813223918,0.5595026306107183
0.0,0.05595964918846616,0.5693443755816616
0.0,0.03584466773105827,0.7509003866756128
0.0,0.7959627970610066,0.4249019261575972
0.0,0.8017820361754651,0.3787116699255088
0.0,0.8583713306737814,0.369423174224989
0.0,0.05766053986204732,0.8737687385113058
0.0,0.0315522407756654,0.850325152510685
0.0,0.521442539912329,0.3482512803431036
0.0,0.8982844120906659,0.4020638444696337
0.0,0.6431556916029799,0.6534281459401399
0.0,0.57085103915742,0.03817387453368338
0.0,0.5036079407876602,0.9476971803833825
0.0,0.9513348083173359,0.6164532356613441
0.0,0.907151732587576,0.5860077789966612
0.0,0.6749431731029764,0.9498029674569118
0.0,0.6480374970815623,0.8932464180209776
0.0,0.7065446722624301,0.9006100224675246
0.0,0.2438905176425079,0.6058906226951566
0.0,0.9525989828016225,0.6741039247568232
0.0,0.9092821327479055,0.07559871008774895
