x,y,z
0.07622489473345342,-0.003368197551410188,0.8066666666666666
0.2799562793129868,-0.006951346463066,0.8266666666666667
0.4519798663509126,-0.00179206777421334,0.14
0.1804688135036099,-0.00907846946854717,0.1466666666666667
0.1497040081626984,0.002391516759838994,0.4866666666666667
0.09598216783491459,0.00289578277750798,0.6666666666666666
0.2750310368468383,-0.003889938934624903,0.08
0.280411706954123,0.007299564694038503,0.3333333333333333
0.2133994155126092,0.008697180661755777,0.7933333333333333
0.3801079078652467,6.434693043804028e-05,0.2866666666666667
0.389865801740565,-0.002431206959779609,0.7933333333333333
0.1395932765181659,-0.00838011342882146,0.4266666666666667
0.3491428051958729,-0.005659786333057345,0.8533333333333334
0.03099744648501807,-0.003304216603523207,0.5466666666666666
0.1340506890063456,0.000646996908340472,0.3266666666666667
0.01210467119417619,0.004654086768430959,0.76
0.4820586577018731,-0.0004809576349748518,0.16
0.02871800502669833,-0.003133539976059674,0.26
0.4530726313319555,-7.801630330020867e-05,0.34
0.1892487785042478,0.002270252746592477,0.4933333333333333
0.4845191804405435,-0.0002309642540518793,0.8066666666666666
0.1103362577570532,0.005813940637938705,0.3
0.03281042027920072,0.004221464694129154,0.6866666666666666
0.3730608248844173,-0.005746039926029976,0.1533333333333333
0.09183672187208805,-0.006004345632939989,0.4266666666666667
0.2034160612217054,-0.001515215471358208,0.6066666666666667
0.1752154507058896,0.005679611749776214,0.2933333333333333
0.185070148125888,0.01180261038656432,0.16
0.4749367647399754,-0.000767855432758951,0.1733333333333333
0.3088021244332561,-0.008470490175477251,0.06666666666666667
0.2149810393034881,0.005936769434059156,0.32
0.2718695453178507,0.004767233202280645,0.2133333333333333
0.1954239091617669,0.006454054997037517,0.2866666666666667
0.1702707013344164,-0.00436746188903159,0.9866666666666667
0.2591976296582581,0.01020780142668477,0.9333333333333333
0.2625696245884372,0.001252221694866835,0.1
0.370646488828525,-0.0009440927053998237,0.5133333333333333
0.07972132929446948,-0.006668203235994481,0.1866666666666667
0.4626971071614571,-0.001003727779813942,0.9866666666666667
0.191662724880736,-0.01148069328322854,0.6133333333333333
0.2906924805617809,0.00887926798202382,0.6066666666666667
0.4025553991872481,0.004158970594807724,0.02666666666666667
0.03396163104226074,-0.008003596959241074,0.02666666666666667
0.2916610883435916,-0.006797527992569587,0.3066666666666666
0.1974792611618535,0.002438971061285832,0.9
0.4774978367183745,-2.971710671723524e-05,0.5866666666666667
0.05593883245874701,-0.005976733570900209,0.6666666666666666
0.3800178366798465,-0.002501465015263754,0.8333333333333334
0.39521619962639,0.004673594087797859,0.02666666666666667
0.265911081716446,-0.001254228540914876,0.7066666666666667
0.2156506157259312,0.008539308798104208,0.2866666666666667
0.152285652785643,0.0089958443950353,0.6933333333333334
0.06394911733667874,-0.00931373570553058,0.5933333333333334
0.282158197193138,-0.00952524254494605,0.62
0.2687428169709152,0.004576379408192099,0.2
0.1013292485937353,-0.003666980512295949,0.4866666666666667
0.05593883245874701,-0.005976733570900209,0.2
0.3872423257271962,0.001359319897977431,0.88
0.2981808660227222,-0.005162098822317754,0.2066666666666667
0.0764630394721115,0.01004830065540083,0.3933333333333333
0.3071714076632586,0.00855709375018478,0.1933333333333333
0.1024825357429444,0.01062545860247756,0.1066666666666667
0.02167864620761895,-0.006639179413073027,0.7133333333333334
0.1752154507058896,0.005679611749776214,0.32
0.4782724015206218,-0.0001661284446905369,0.4533333333333333
0.03110673621238466,0.001615754235737736,0.7266666666666667
0.2628466698872509,-0.001619977243421867,0.7733333333333333
0.007140494732543079,-0.003623025634350755,0.68
0.09113351446875631,0.005595329728773201,0.6266666666666667
0.4029386988752967,-0.0002940819053410042,0.3333333333333333
0.05964067715356816,0.009614819380394641,0.8466666666666667
0.1321544043412103,-0.005182582918357151,0.5
0.03099744648501807,-0.003304216603523207,0.98
0.280411706954123,0.007299564694038503,0.1133333333333333
0.3825580751252305,-0.001159255716466903,0.07333333333333333
0.3012987473991378,0.00888373382436724,0.8333333333333334
0.02587927272242779,-0.005122012053350376,0.8133333333333334
0.07283644600392444,0.01012267272933729,0.8133333333333334
0.1672406433246234,-0.008163656092456922,0.3733333333333334
0.1809493933025697,-0.01192282683843022,0.5333333333333333
0.3026979828907651,-0.007381793945025432,0.4266666666666667
0.270015588711906,-0.009607169610351005,0.2333333333333333
0.3088694054910301,0.005921821619500453,0.9733333333333334
0.01068375008533756,0.005037226787498193,0.3
0.1132337436517029,-0.01040073822476705,0.01333333333333333
0.4384601786295462,0.002481273134914504,0.6533333333333333
0.06824874462985658,0.001273930019439538,0.9066666666666666
0.04788414701012661,-0.001547865433754883,0.2266666666666667
0.3172122125420704,0.005783999894171379,0.2333333333333333
0.1163328342995952,-0.005473375524961032,0.1933333333333333
0.2021463560068791,-0.009242979951046058,0.7666666666666667
0.4143779558384965,-0.002060335985717243,0.1933333333333333
0.4966383184496681,-6.07396037437743e-05,0.7133333333333334
0.2217943974537004,0.005016132052714185,0.2133333333333333
0.2551777652867863,0.00189647566121865,0.7866666666666666
0.4519798663509126,-0.00179206777421334,0.5666666666666667
0.2936020991562396,-0.006919268476813874,0.44
0.2835090062482284,-0.004206028242566081,0.3133333333333334
0.3008973366709586,-0.005592556946882933,0.6
0.4585016818942288,0.0008147446480056466,0.64
0.306593654965911,-0.003264346289347421,0.9866666666666667
0.02167864620761895,-0.006639179413073027,0.42
0.005964730814214891,-0.0005584773036972928,0.006666666666666667
0.06394911733667874,-0.00931373570553058,0.4533333333333333
0.05814927166692618,0.006834808352895225,0.84
0.1485295069881093,0.008765679755557263,0.12
0.1598852565341671,-0.01171856385002193,0.62
0.2761249003779965,-0.009614101126898294,0.04666666666666667
0.3491428051958729,-0.005659786333057345,0.08
0.346384328354471,-0.007002242413772905,0.94
0.191662724880736,-0.01148069328322854,0.9933333333333333
0.2625696245884372,0.001252221694866835,0.6866666666666666
0.4626971071614571,-0.001003727779813942,0.4533333333333333
0.004752350953757145,0.0009644122198607598,0.3866666666666667
0.01841768838612032,0.002821546905132316,0.5533333333333333
0.1948796434481206,0.01188472655422911,0.2866666666666667
0.242273161161184,0.004924344564393165,0.22
0.02024616022638162,0.003282411971182037,0.8466666666666667
0.1132337436517029,-0.01040073822476705,0.8933333333333333
0.09913018259537776,0.007195437141058665,0.4333333333333333
0.1330879221355593,0.007738378726876544,0.3
0.06909545574838374,-0.003889444247361216,0.9266666666666666
0.3872423257271962,0.001359319897977431,0.09333333333333334
0.1117819351898971,-0.006308784916919898,0.9533333333333334
0.1634177592104043,-0.01170539856586988,0.4133333333333333
0.2981808660227222,-0.005162098822317754,0.54
0.1910303784356515,-0.00826581722750502,0.3333333333333333
0.1771137731380414,-0.009358999364367,0.8333333333333334
0.3231983336220329,-0.004478360094998172,0.6933333333333334
0.3589030839441971,0.006488029466506849,0.2733333333333333
0.2090393915439191,-0.008372565969414644,0.9266666666666666
0.3824478829485635,0.005204751463313497,0.4
0.4563490641816127,0.00142585627107557,0.48
0.3419071013555015,-0.002016154536683525,0.8066666666666666
0.2870437566144374,0.001394275824967614,0.36
0.02595875922602203,0.004998472681594103,0.52
0.4097956201334726,0.003847064952991971,0.58
0.1428506225371795,-0.004994026912094033,0.3133333333333334
0.1750299334417438,0.008783034070386686,0.6666666666666666
0.2988628020247516,0.003730123666761566,0.9666666666666667
0.472840720319901,0.00102294787549511,0.4666666666666667
0.416405688587409,-0.003695380089629054,0.08
0.4237541512052906,-0.00106278607150603,0.7533333333333333
0.04696126075571316,0.001521335434096338,0.02
0.3823480881917246,0.0007460666494443393,0.01333333333333333
0.1542815770250823,-0.009995887552192209,0.3133333333333334
0.389224745957835,-0.004843622217721924,0.2666666666666667
0.2141615100536071,0.003877100595221001,0.9333333333333333
0.03715756429202058,0.0009780617198933202,0.8133333333333334
0.0875988852386512,-0.006217227264001011,0.2066666666666667
0.1968690785227885,-0.0007273927147345875,0.46
0.1784984782621651,0.008844342624958658,0.54
0.2793810065699381,0.009603590889556627,0.01333333333333333
0.3260984945562568,0.002612998931612737,0.8733333333333333
0.3296630769236873,0.004979407565413335,0.1133333333333333
0.218057845386702,0.004588966710721307,0.4933333333333333
0.07598378864742664,-0.006794771555836687,0.92
0.4139506840879835,-0.003898122442306295,0.5666666666666667
0.2581931519712672,0.004005235950705057,0.6933333333333334
0.1607914925660384,-0.002459955450249521,0.92
0.3711732766790623,0.003689732561591195,0.2466666666666667
0.3088694054910301,0.005921821619500453,0.18
0.04469800175571137,-0.00226005475705255,0.8133333333333334
0.3503105531143635,0.003787865682007275,0.8666666666666667
0.2838443672275636,-0.001456448853432894,0.2333333333333333
0.2215404449019462,0.00205677260056181,0.4933333333333333
0.2052280588692308,0.002447683080358162,0.2133333333333333
0.006770364778751675,0.003264539424895643,0.8266666666666667
0.4062689283842652,0.001808051788035759,0.4266666666666667
0.01632517975692938,-0.005670703162358923,0.7
0.3390526014166225,0.007250565675015139,0.9466666666666667
0.3498927471926889,0.006521600768328491,0.84
0.3148398494745683,0.002167109818597785,0.1266666666666667
0.2233486902513617,-0.007504272793437282,0.3066666666666666
0.1595835885966058,0.01203740988814962,0.7666666666666667
0.1391692609803334,-0.00517351543095908,0.3666666666666666
0.1763256686089277,-0.0004559278821151845,0.2666666666666667
0.2710688247277396,-0.006668847566709786,0.05333333333333334
0.210615457416413,-0.001446567105846818,0.56
0.0725721842623901,0.005196846767823626,0.96
0.2378392384038284,0.01106114785764776,0.6666666666666666
0.06057676437115825,-0.006805821650667456,0.1333333333333333
0.350324296678964,0.001465468204660912,0.5
0.1475608921210645,-0.007697887116373722,0.48
0.2055016225407171,-0.01147653172969455,0.03333333333333333
0.294474098609278,-0.008866767988714075,0.6066666666666667
0.2943397805974574,0.00854902195958287,0.7333333333333333
0.3039006482769536,0.0006467063196241132,0.96
0.370646488828525,-0.0009440927053998237,0.5466666666666666
0.2224596889915139,0.01108001850377732,0.9866666666666667
0.3296630769236873,0.004979407565413335,0.1666666666666667
0.4110699119705212,0.001735155403942171,0.82
0.0725721842623901,0.005196846767823626,0.6333333333333333
0.430786515333381,-0.0009748885558289748,0.08666666666666667
0.09191943223749893,0.002107278296160784,0.28
0.02003724643778573,-0.005672837036332162,0.3133333333333334
0.152285652785643,0.0089958443950353,0.42
0.2595296209320223,0.0006424474922211606,0.7133333333333334
0.1059579428070971,-0.003058157039564971,0.09333333333333334
0.3530736679525996,0.001811199224312323,0.5066666666666667
0.2413591798734019,0.001859579128423026,0.1066666666666667
0.342684805100979,0.002757452224205747,0.82
0.4246446085036163,0.003084134732860893,0.3866666666666667
0.3967567626192975,0.00232310102645441,0.06
0.01417306521422707,0.005238912193539988,0.28
0.4611485023363488,0.0008649259116456135,0.6266666666666667
0.1660728445794622,0.009308545416717894,0.9066666666666666
0.08100012736390275,0.003675917515787146,0.74
0.3199631561051512,-0.005130256281876166,0.8133333333333334
0.186677627799975,0.0009297721450138689,0.04666666666666667
0.02409602623027465,0.006899129838368585,0.6
0.2493873545833006,0.007616092506824369,0.92
0.3621428628661394,-0.003906390773031818,0.9733333333333334
0.06899197536447269,-0.001291949418575815,0.9133333333333333
0.3475225596257979,-0.001367098740728085,0.3533333333333333
0.2400534864556681,0.01088766790026488,0.3333333333333333
0.1804688135036099,-0.00907846946854717,0.5866666666666667
0.1725163818955278,-0.007411327697895934,0.006666666666666667
0.01512338421376205,0.0005418751572195894,0.7333333333333333
0.2616770994026167,-0.007253992556466923,0.5133333333333333
0.404630122530415,-0.002329527889052893,0.7133333333333334
0.2509657890422768,-0.005761324362870152,0.6133333333333333
0.1569151057083532,-0.01112088610834387,0.32
0.004501857681060706,0.00224734679501799,0.8733333333333333
0.3297363395851794,-0.007810286788835566,0.2066666666666667
0.1534818075211937,-0.01214998109760763,0.2
0.06695139275699791,-0.001626331733648995,0.18
0.4261654872560421,-0.001048129424984681,0.1333333333333333
0.3666324512645348,0.006004338276179367,0.4333333333333333
0.1892487785042478,0.002270252746592477,0.2866666666666667
0.3047977387804447,0.003334299658015603,0.9266666666666666
0.1244214400541332,-0.0006868857297880142,0.68
0.05772774287505425,-0.001548269834017624,0.2666666666666667
0.1368150242531012,0.01149693842291706,0.02666666666666667
0.03054349943927998,0.003694649065588365,0.3866666666666667
0.1557027949177764,-0.006226301555938264,0.2733333333333333
0.3530736679525996,0.001811199224312323,0.8266666666666667
0.3877659973579978,0.005160229961026057,0.7466666666666667
0.01320281194777487,-0.003775697861578438,0.9733333333333334
0.1752154507058896,0.005679611749776214,0.78
0.04073878322538454,-0.0007200812316419018,0.74
0.440530248038047,-0.002020935087297603,0.2533333333333334
0.282271913451607,0.00707270583335159,0.1333333333333333
0.2622111847854687,0.004225849168681964,0.09333333333333334
0.4774978367183745,-2.971710671723524e-05,0.7733333333333333
0.1151497264899526,0.01044926124422521,0.09333333333333334
0.2191356828712512,0.0112449511859227,0.98
0.2482027674402307,0.001457448138264946,0.3866666666666667
0.07039050083383452,0.004747775413072444,0.84
0.3754960786200235,-0.00557163192211203,0.18
0.1623954864649541,-0.005447688158657073,0.04
0.4148838644736181,-0.0002884428255650955,0.38
0.007256363873089755,0.0001191182688036167,0.3666666666666666
0.1361685461692034,-0.01167169871649424,0.3
0.2158704344835579,0.01128103238908554,0.84
0.07409652987244486,0.003580848928993257,0.4
0.1059579428070971,-0.003058157039564971,0.3466666666666667
0.4762595339477111,-0.0008538370908057967,0.3666666666666666
0.3678991416418025,0.001314674615924555,0.5866666666666667
0.3824478829485635,0.005204751463313497,0.4466666666666667
0.04522587087043839,-0.009165396166472972,0.96
0.1607914925660384,-0.002459955450249521,0.88
0.1535548018935163,-0.003776109514109287,0.7066666666666667
0.3771562544650237,0.005528396889414836,0.1866666666666667
0.1880156450652736,-0.01163353125786591,0.78
0.01234233896298448,0.00213676704369782,0.5266666666666666
0.07409652987244486,0.003580848928993257,0.4466666666666667
0.3242422900583384,0.005380073148084385,0.46
0.04808435600229785,-0.009285982761017685,0.68
0.3491428051958729,-0.005659786333057345,0.2066666666666667
0.1008904105070539,5.131182720966869e-05,0.72
0.09358134976250995,0.01021237902253941,0.16
0.2303536421195903,-0.00573234031795091,0.22
0.2967943279635579,-0.006757944003545848,0.64
0.008210107654202853,-0.001131211638333985,0.9266666666666666
0.1373381895675942,0.004603211097870029,0.2333333333333333
0.3751473901717503,-0.003926631570186008,0.05333333333333334
0.4070284585424193,-0.00226717518052412,0.9733333333333334
0.07409652987244486,0.003580848928993257,0.34
0.01466151054419806,-0.002666445210680535,0.5933333333333334
0.2586172601208996,-0.007424086857578914,0.2533333333333334
0.04261296358626612,0.00855263355138201,0.06
0.2272114242317598,-0.006274081576660577,0.64
0.2943397805974574,0.00854902195958287,0.22
0.3231983336220329,-0.004478360094998172,0.7266666666666667
0.3269779291199136,-0.007877971014188048,0.8133333333333334
0.4795938463861052,-0.0006750995612328409,0.3933333333333333
0.2191356828712512,0.0112449511859227,0.08
0.01512338421376205,0.0005418751572195894,0.3533333333333333
0.3754960786200235,-0.00557163192211203,0.8933333333333333
0.184566039730493,-0.0117816189004871,0.9666666666666667
0.2141615100536071,0.003877100595221001,0.1266666666666667
0.1994906101092718,-0.00082047378987912,0.7733333333333333
0.3534446456912311,-0.002804302287023431,0.2733333333333333
0.03279164647015725,0.008000313746859158,0.4533333333333333
0.03514391715537421,0.008211999357617608,0.9333333333333333
0.01005768586915651,-0.003196386544444161,0.46
0.3253236624449131,-0.005351027482158103,0.18
0.3584398155687173,0.004378408145996307,0.24
0.190931493807075,0.004725774201433799,0.2466666666666667
0.03281042027920072,0.004221464694129154,0.9066666666666666
0.02815883959169163,0.005294347428025922,0.5466666666666666
0.2686683085612654,-0.00387703372871864,0.6933333333333334
0.3275798082357937,-0.0006403388221291751,0.02
0.3933460926167128,0.0001909583796763291,0.2533333333333334
0.3765149541627605,0.0005653961367463232,0.94
0.2687428169709152,0.004576379408192099,0.4
0.2354593910673421,-0.01065375131399947,0.4666666666666667
0.1709588799445985,-0.01159535386601756,0.4533333333333333
0.3982834725573851,-8.204863983687083e-05,0.2666666666666667
0.08076037123770366,0.0003874180615990556,0.3933333333333333
0.4187106288775393,-0.003464024038476374,0.26
0.28292358546956,-0.006886562238285484,0.2066666666666667
0.2835090062482284,-0.004206028242566081,0.07333333333333333
0.3269382575178309,0.005178758195509219,0.8133333333333334
0.3275798082357937,-0.0006403388221291751,0.07333333333333333
0.3315305656323383,0.002213165304266804,0.32
0.418096864986877,0.001342568297114096,0.18
0.2158704344835579,0.01128103238908554,0.5
0.4463303190823449,-7.57692004846179e-05,0.86
0.3381329317523413,-0.007274466828249341,0.08
0.02503090865757227,-0.00697245270388187,0.03333333333333333
0.1988051512296269,-0.01137131455222662,0.18
0.3509427262069112,-0.005355510324144561,0.7333333333333333
0.1361685461692034,-0.01167169871649424,0.78
0.1589058661712801,0.0005091525954578815,0.7
0.0636194802145369,0.002914650061075427,0.1333333333333333
0.1852922793301668,0.006065748338018035,0.12
0.04522587087043839,-0.009165396166472972,0.08
0.2761249003779965,-0.009614101126898294,0.94
0.3255662834794029,0.0006427752547410385,0.4066666666666667
0.2303536421195903,-0.00573234031795091,0.8733333333333333
0.4692352162485005,-0.0008561773418107398,0.2066666666666667
0.1522371231915303,-0.00691511192643555,0.8733333333333333
0.04994737153469808,-0.006736560211309837,0.4066666666666667
0.253172369930107,-0.006927644778608458,0.42
0.02378108485984234,-0.005148209783859237,0.2066666666666667
0.1924271045918696,-0.0003821586602711876,0.3533333333333333
0.1282818770482065,-0.008009023194400618,0.8266666666666667
0.1321544043412103,-0.005182582918357151,0.66
0.04011211336256984,0.00848824099265197,0.3466666666666667
0.2625310796841901,-0.004434137641209001,0.04
0.142406593806784,-0.001775020757122419,0.5666666666666667
0.2748496760525607,0.007295136511359825,0.02
0.1470658237744332,-0.002191850845868525,0.1133333333333333
0.0835459418294659,-0.006460337901348867,0.34
0.3847969214273501,0.001078034343319534,0.92
0.04959279829343852,0.009225347417348699,0.6
0.3982834725573851,-8.204863983687083e-05,0.3933333333333333
0.006770364778751675,0.003264539424895643,0.3666666666666666
0.282271913451607,0.00707270583335159,0.5866666666666667
0.01450957174463849,-0.005428115189885876,0.8
0.0764630394721115,0.01004830065540083,0.26
0.1651615505413249,0.007480674251871105,0.8466666666666667
0.4820586577018731,-0.0004809576349748518,0.78
0.09803241156369424,-0.007739677339413241,0.8533333333333334
0.3306668656714949,0.007535849484218511,0.84
0.06394911733667874,-0.00931373570553058,0.4666666666666667
0.05207334853351009,-0.003730358095336452,0.8133333333333334
0.05207334853351009,-0.003730358095336452,0.5933333333333334
0.2960848320114526,0.004449304282773225,0.3133333333333334
0.2154886398051735,0.002122979605103898,0.02666666666666667
0.4634234770166001,0.0008522356192718486,0.4266666666666667
0.2877175855370678,0.009167221080712816,0.12
0.0624619576976429,-0.00454567532769198,0.6733333333333333
0.03535685805727709,-0.00382378463699695,0.3466666666666667
0.4497489964934073,-0.001872317176364647,0.48
0.3071897885649038,0.0002740847473183668,0.5066666666666667
0.3589030839441971,0.006488029466506849,0.2533333333333334
0.06394911733667874,-0.00931373570553058,0.6266666666666667
0.3185424072096967,-0.002501081276005305,0.04666666666666667
0.02378108485984234,-0.005148209783859237,0.26
0.3029435449561756,0.006111192559407436,0.68
0.276615244689613,0.005218626242660135,0.4933333333333333
0.3590445728713286,-0.001922664887722569,0.24
0.1784984782621651,0.008844342624958658,0.4
0.4774978367183745,-2.971710671723524e-05,0.9066666666666666
0.3026979828907651,-0.007381793945025432,0.9933333333333333
0.1948796434481206,0.01188472655422911,0.34
0.3150827135382612,-0.001911811537270182,0.4066666666666667
0.3559381249784136,-0.0001198203132010212,0.2066666666666667
0.2286237653124355,0.005309610859801088,0.58
0.2965954371037489,0.009866979798097636,0.8
0.2911423679783574,-0.009229917737882846,0.78
0.0725721842623901,0.005196846767823626,0.2266666666666667
0.01829529753713702,-0.004037342892006851,0.7666666666666667
0.3367376051190465,-8.468957866528061e-05,0.66
0.09803241156369424,-0.007739677339413241,0.9466666666666667
0.4486048659603574,-8.611680458327862e-05,0.01333333333333333
0.1632673735415391,-0.008518473391718186,0.05333333333333334
0.1323518130265689,-0.01159382076703916,0.18
0.03351871185609973,0.002314035160274265,0.7533333333333333
0.003769934518297713,-0.0001736515039139489,0.6866666666666666
0.02180838627334936,0.005423961960339358,0.05333333333333334
0.32302781976675,-0.0003843826838394633,0.48
0.06932341761487992,0.01011388086896678,0.9266666666666666
0.2625310796841901,-0.004434137641209001,0.8266666666666667
0.2911423679783574,-0.009229917737882846,0.6666666666666666
0.3269779291199136,-0.007877971014188048,0.3666666666666666
0.3824478829485635,0.005204751463313497,0.54
0.210615457416413,-0.001446567105846818,0.38
0.07972132929446948,-0.006668203235994481,0.9066666666666666
0.06277379009254941,0.00981160829174459,0.5133333333333333
0.1511122686065285,-0.01195793726727867,0.5866666666666667
0.3531111214565428,0.004135018962661319,0.9666666666666667
0.4416853025760001,8.74914204287416e-05,0.4066666666666667
0.0888273676293031,0.009374235765594067,0.8733333333333333
0.2054556970216628,0.005241816463395754,0.7866666666666666
0.4474883536088936,0.001827427757180003,0.62
0.2079372054006359,0.01122611049025204,0.3733333333333334
0.09628790354776787,-0.0008091031333346665,0.5
0.3616744553325543,0.001333139972306558,0.5466666666666666
0.3182587151171513,0.003517101207911254,0.5066666666666667
0.02939301398857322,-0.007440945005730787,0.4066666666666667
0.41581450488695,0.001552849838789525,0.16
0.132144211556431,-0.008306355210352055,0.2333333333333333
0.2326212813032719,-0.00530348531485943,0.5133333333333333
0.003769934518297713,-0.0001736515039139489,0.32
0.1754283093507764,0.002575269339527547,0.4333333333333333
0.009224892526669665,0.002585210655099875,0.6933333333333334
0.2793810065699381,0.009603590889556627,0.38
0.3071897885649038,0.0002740847473183668,0.12
0.430786515333381,-0.0009748885558289748,0.8066666666666666
0.03046730510100901,0.007697398208532033,0.2133333333333333
0.2948976962060927,0.00151301693818397,0.8733333333333333
0.2097007711147885,0.007532941412408647,0.24
0.008217852320432317,0.003825984331741967,0.7333333333333333
0.4764885774420944,0.000174713190849842,0.12
0.02213410412092545,-0.003583354584057604,0.09333333333333334
0.4377532472892641,-0.001788707366529689,0.54
0.2557300576809829,-0.007412103100448922,0.2866666666666667
0.207496375497308,0.002887611587667824,0.78
